"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"1","22-SAB24.EDNA.001-COI-Micr-1",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Micromonas_pusilla",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,134564,"urn:lsid:marinespecies.org:taxname:134564","Plantae",NA,"Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas"
"52","22-SAB24.EDNA.001-COI-Stro-52",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Strongylocentrotus_pallidus",29,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",85,85,"en",8,2024,124324,"urn:lsid:marinespecies.org:taxname:124324","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus"
"53","22-SAB24.EDNA.001-COI-Stro-53",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Strongylocentrotus_droebachiensis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,124321,"urn:lsid:marinespecies.org:taxname:124321","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus"
"54","22-SAB24.EDNA.001-COI-Molp-54",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Molpadia_intermedia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,529545,"urn:lsid:marinespecies.org:taxname:529545","Animalia","Echinodermata","Holothuroidea","Molpadida","Molpadiidae","Molpadia"
"55","22-SAB24.EDNA.001-COI-Oith-55",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Oithona_similis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,106656,"urn:lsid:marinespecies.org:taxname:106656","Animalia","Arthropoda","Copepoda","Cyclopoida","Oithonidae","Oithona"
"56","22-SAB24.EDNA.001-COI-Glyc-56",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Glycera_capitata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,130118,"urn:lsid:marinespecies.org:taxname:130118","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera"
"57","22-SAB24.EDNA.001-COI-Glyc-57",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Glycera_capitata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,130118,"urn:lsid:marinespecies.org:taxname:130118","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera"
"58","22-SAB24.EDNA.001-COI-Phac-58",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Phacellophora_camtschatica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,135309,"urn:lsid:marinespecies.org:taxname:135309","Animalia","Cnidaria","Scyphozoa","Semaeostomeae","Phacellophoridae","Phacellophora"
"59","22-SAB24.EDNA.001-COI-Merl-59",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Merluccius_bilinearis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,158962,"urn:lsid:marinespecies.org:taxname:158962","Animalia","Chordata","Teleostei","Gadiformes","Merlucciidae","Merluccius"
"60","22-SAB24.EDNA.001-COI-Merl-60",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Merluccius_bilinearis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,158962,"urn:lsid:marinespecies.org:taxname:158962","Animalia","Chordata","Teleostei","Gadiformes","Merlucciidae","Merluccius"
"61","22-SAB24.EDNA.001-COI-Merl-61",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Merluccius_bilinearis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,158962,"urn:lsid:marinespecies.org:taxname:158962","Animalia","Chordata","Teleostei","Gadiformes","Merlucciidae","Merluccius"
"62","22-SAB24.EDNA.001-COI-Lana-62",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Lanassa_venusta",17,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",85,85,"en",8,2024,131494,"urn:lsid:marinespecies.org:taxname:131494","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Lanassa"
"63","22-SAB24.EDNA.001-COI-Pseu-63",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"64","22-SAB24.EDNA.001-COI-Pseu-64",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"65","22-SAB24.EDNA.001-COI-Pseu-65",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"66","22-SAB24.EDNA.001-COI-Pseu-66",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"67","22-SAB24.EDNA.001-COI-Pseu-67",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"68","22-SAB24.EDNA.001-COI-Pseu-68",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"69","22-SAB24.EDNA.001-COI-Cent-69",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"70","22-SAB24.EDNA.001-COI-Cent-70",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"71","22-SAB24.EDNA.001-COI-Cent-71",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"72","22-SAB24.EDNA.001-COI-Cent-72",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"73","22-SAB24.EDNA.001-COI-Aeti-73",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Aetideus_armatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,104275,"urn:lsid:marinespecies.org:taxname:104275","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Aetideus"
"74","22-SAB24.EDNA.001-COI-Echi-74",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Echinarachnius_parma",95,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",85,85,"en",8,2024,158062,"urn:lsid:marinespecies.org:taxname:158062","Animalia","Echinodermata","Echinoidea","Echinolampadacea","Echinarachniidae","Echinarachnius"
"75","22-SAB24.EDNA.001-COI-Echi-75",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Echinarachnius_parma",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,158062,"urn:lsid:marinespecies.org:taxname:158062","Animalia","Echinodermata","Echinoidea","Echinolampadacea","Echinarachniidae","Echinarachnius"
"76","22-SAB24.EDNA.001-COI-Scol-76",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Scoloplos_acutus",668,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",85,85,"en",8,2024,157563,"urn:lsid:marinespecies.org:taxname:157563","Animalia","Annelida","Polychaeta",NA,"Orbiniidae","Scoloplos"
"77","22-SAB24.EDNA.001-COI-Clym-77",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Clymenella_zonalis",85,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",85,85,"en",8,2024,157320,"urn:lsid:marinespecies.org:taxname:157320","Animalia","Annelida","Polychaeta",NA,"Maldanidae","Clymenella"
"78","22-SAB24.EDNA.001-COI-Clau-78",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Clausocalanus_lividus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,104505,"urn:lsid:marinespecies.org:taxname:104505","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Clausocalanus"
"79","22-SAB24.EDNA.001-COI-Sync-79",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Synchaeta_triophthalma",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,135066,"urn:lsid:marinespecies.org:taxname:135066","Animalia","Rotifera","Eurotatoria","Ploima","Synchaetidae","Synchaeta"
"80","22-SAB24.EDNA.001-COI-Evad-80",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Evadne_nordmanni",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,106273,"urn:lsid:marinespecies.org:taxname:106273","Animalia","Arthropoda","Branchiopoda","Onychopoda","Podonidae","Evadne"
"81","22-SAB24.EDNA.001-COI-Amph-81",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Amphitrite_cirrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,131474,"urn:lsid:marinespecies.org:taxname:131474","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Amphitrite"
"82","22-SAB24.EDNA.001-COI-Pseu-82",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Pseudopotamilla_reniformis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,130963,"urn:lsid:marinespecies.org:taxname:130963","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Pseudopotamilla"
"83","22-SAB24.EDNA.001-COI-Pter-83",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Pteraster_militaris",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,124147,"urn:lsid:marinespecies.org:taxname:124147","Animalia","Echinodermata","Asteroidea","Velatida","Pterasteridae","Pteraster"
"84","22-SAB24.EDNA.001-COI-Para-84",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Paraeuchaeta_norvegica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,104566,"urn:lsid:marinespecies.org:taxname:104566","Animalia","Arthropoda","Copepoda","Calanoida","Euchaetidae","Paraeuchaeta"
"85","22-SAB24.EDNA.001-COI-Thys-85",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Thysanoessa_longicaudata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,110709,"urn:lsid:marinespecies.org:taxname:110709","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa"
"86","22-SAB24.EDNA.001-COI-Crel-86",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Crella_elegans",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,133464,"urn:lsid:marinespecies.org:taxname:133464","Animalia","Porifera","Demospongiae","Poecilosclerida","Crellidae","Crella"
"87","22-SAB24.EDNA.001-COI-Doto-87",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Doto_coronata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,139631,"urn:lsid:marinespecies.org:taxname:139631","Animalia","Mollusca","Gastropoda","Nudibranchia","Dotidae","Doto"
"88","22-SAB24.EDNA.001-COI-Ophi-88",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Ophiopholis_aculeata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,125125,"urn:lsid:marinespecies.org:taxname:125125","Animalia","Echinodermata","Ophiuroidea","Amphilepidida","Ophiopholidae","Ophiopholis"
"89","22-SAB24.EDNA.001-COI-Aure-89",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Aurelia_aurita",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,135306,"urn:lsid:marinespecies.org:taxname:135306","Animalia","Cnidaria","Scyphozoa","Semaeostomeae","Ulmaridae","Aurelia"
"90","22-SAB24.EDNA.001-COI-Aure-90",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Aurelia_aurita",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,135306,"urn:lsid:marinespecies.org:taxname:135306","Animalia","Cnidaria","Scyphozoa","Semaeostomeae","Ulmaridae","Aurelia"
"91","22-SAB24.EDNA.001-COI-Lith-91",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Lithothamnion_glaciale",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,145170,"urn:lsid:marinespecies.org:taxname:145170","Plantae",NA,"Florideophyceae","Hapalidiales","Hapalidiaceae","Lithothamnion"
"92","22-SAB24.EDNA.001-COI-Meli-92",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Melinna_heterodonta",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,333996,"urn:lsid:marinespecies.org:taxname:333996","Animalia","Annelida","Polychaeta","Terebellida","Melinnidae","Melinna"
"93","22-SAB24.EDNA.001-COI-Hali-93",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Halichondria_panicea",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,132627,"urn:lsid:marinespecies.org:taxname:132627","Animalia","Porifera","Demospongiae","Suberitida","Halichondriidae","Halichondria"
"94","22-SAB24.EDNA.001-COI-Lysi-94",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Lysippe_labiata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,129800,"urn:lsid:marinespecies.org:taxname:129800","Animalia","Annelida","Polychaeta","Terebellida","Ampharetidae","Lysippe"
"95","22-SAB24.EDNA.001-COI-Pant-95",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Pantachogon_haeckeli",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,117860,"urn:lsid:marinespecies.org:taxname:117860","Animalia","Cnidaria","Hydrozoa","Trachymedusae","Rhopalonematidae","Pantachogon"
"96","22-SAB24.EDNA.001-COI-Mega-96",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Meganyctiphanes_norvegica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,110690,"urn:lsid:marinespecies.org:taxname:110690","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes"
"97","22-SAB24.EDNA.001-COI-Mega-97",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Meganyctiphanes_norvegica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,110690,"urn:lsid:marinespecies.org:taxname:110690","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes"
"98","22-SAB24.EDNA.001-COI-Mega-98",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Meganyctiphanes_norvegica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,110690,"urn:lsid:marinespecies.org:taxname:110690","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes"
"99","22-SAB24.EDNA.001-COI-Obel-99",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Obelia_geniculata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,117388,"urn:lsid:marinespecies.org:taxname:117388","Animalia","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia"
"100","22-SAB24.EDNA.001-COI-Proc-100",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Proclea_malmgreni",397,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",85,85,"en",8,2024,131537,"urn:lsid:marinespecies.org:taxname:131537","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Proclea"
"101","22-SAB24.EDNA.001-COI-Proc-101",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Proclea_malmgreni",1068,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",85,85,"en",8,2024,131537,"urn:lsid:marinespecies.org:taxname:131537","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Proclea"
"102","22-SAB24.EDNA.001-COI-Proc-102",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Proclea_malmgreni",293,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",85,85,"en",8,2024,131537,"urn:lsid:marinespecies.org:taxname:131537","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Proclea"
