"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"54","22-SAB24.EDNA.093-12S-Alop-74",NA,"SAB24.EDNA.093",2024-08-17,45.82702,-59.6432,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_37","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"55","22-SAB24.EDNA.050-12S-Alop-74",NA,"SAB24.EDNA.050",2024-08-14,45.89139,-59.6018,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_10","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",18,18,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"56","22-AZMP2024.EDNA.002-12S-Alop-74",NA,"AZMP2024.EDNA.002",2024-10-05,42.13538,-65.5101,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",180,180,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"57","22-SAB24.EDNA.022-12S-Alop-74",NA,"SAB24.EDNA.022",2024-08-09,46.14473,-59.4037,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"58","22-SAB24.EDNA.008-12S-Alop-74",NA,"SAB24.EDNA.008",2024-08-08,46.03671,-58.9744,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_20","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",135,135,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"59","22-SAB24.EDNA.013-12S-Alop-74",NA,"SAB24.EDNA.013",2024-08-09,45.94913,-59.75799,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_02","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",52.6,52.6,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"60","22-SAB24.EDNA.042-12S-Alop-74",NA,"SAB24.EDNA.042",2024-08-14,45.90528,-59.6082,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_7","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",67,67,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"61","22-SAB24.EDNA.058-12S-Alop-74",NA,"SAB24.EDNA.058",2024-08-14,45.89263,-59.5791,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",58,58,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"62","22-SAB24.EDNA.092-12S-Alop-74",NA,"SAB24.EDNA.092",2024-08-17,45.82702,-59.6432,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_37","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"63","22-AZMP2024.EDNA.042-12S-Alop-74",NA,"AZMP2024.EDNA.042",2024-10-15,43.88835,-58.9536,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","GUL_03","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",500,500,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"64","22-AZMP2024.EDNA.001-12S-Alop-74",NA,"AZMP2024.EDNA.001",2024-10-05,42.13538,-65.5101,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",180,180,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"65","22-SAB24.EDNA.039-12S-Alop-74",NA,"SAB24.EDNA.039",2024-08-14,45.88832,-59.6028,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_2","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",54,54,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"66","22-SAB24.EDNA.056-12S-Alop-74",NA,"SAB24.EDNA.056",2024-08-14,45.89205,-59.5834,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_6","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",52,52,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"67","22-SAB24.EDNA.053-12S-Alop-74",NA,"SAB24.EDNA.053",2024-08-14,45.8925,-59.5943,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_3","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",19,19,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"68","22-SAB24.EDNA.012-12S-Alop-74",NA,"SAB24.EDNA.012",2024-08-09,45.94913,-59.75799,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_02","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",52.6,52.6,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"69","22-SAB24.EDNA.025-12S-Alop-74",NA,"SAB24.EDNA.025",2024-08-09,46.1422,-59.5672,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_04","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",36.5,36.5,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"70","22-SAB24.EDNA.057-12S-Alop-74",NA,"SAB24.EDNA.057",2024-08-14,45.89205,-59.5834,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_6","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",52,52,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"71","22-SAB24.EDNA.035-12S-Alop-74",NA,"SAB24.EDNA.035",2024-08-14,45.88485,-59.6054,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"72","22-SAB24.EDNA.054-12S-Alop-74",NA,"SAB24.EDNA.054",2024-08-14,45.8925,-59.5943,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_3","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",19,19,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"73","22-SAB24.EDNA.027-12S-Alop-74",NA,"SAB24.EDNA.027",2024-08-12,46.2719,-59.2382,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_13","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",110,110,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"74","22-SAB24.EDNA.020-12S-Alop-74",NA,"SAB24.EDNA.020",2024-08-09,46.14473,-59.4037,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"75","22-AZMP2024.EDNA.056-12S-Alop-74",NA,"AZMP2024.EDNA.056",2024-10-21,46.30005,-59.0645,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_04","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",150,150,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"76","22-AZMP2024.EDNA.021-12S-Alop-74",NA,"AZMP2024.EDNA.021",2024-10-11,42.23141,-65.9053,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","NEC_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",125,125,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"77","22-SAB24.EDNA.085-12S-Alop-74",NA,"SAB24.EDNA.085",2024-08-16,45.93667,-59.1007,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_15","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",94,94,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"78","22-AZMP2024.EDNA.018-12S-Alop-74",NA,"AZMP2024.EDNA.018",2024-10-11,42.23141,-65.9053,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","NEC_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",230,230,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"79","22-SAB24.EDNA.079-12S-Alop-74",NA,"SAB24.EDNA.079",2024-08-16,45.87094,-59.1408,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_14","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",124,124,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"80","22-SAB24.EDNA.034-12S-Alop-74",NA,"SAB24.EDNA.034",2024-08-14,45.88485,-59.6054,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"81","22-SAB24.EDNA.015-12S-Alop-74",NA,"SAB24.EDNA.015",2024-08-09,46.06181,-59.567,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_03","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",54.8,54.8,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"82","22-SAB24.EDNA.080-12S-Alop-74",NA,"SAB24.EDNA.080",2024-08-16,45.87094,-59.1408,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_14","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",124,124,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"83","22-SAB24.EDNA.019-12S-Alop-74",NA,"SAB24.EDNA.019",2024-08-09,46.05632,-59.4121,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_07","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",66.7,66.7,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"84","22-SAB24.EDNA.001-12S-Alop-74",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"85","22-SAB24.EDNA.091-12S-Alop-74",NA,"SAB24.EDNA.091",2024-08-17,45.87141,-59.5662,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CAM_34","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",38,38,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"86","22-SAB24.EDNA.005-12S-Alop-74",NA,"SAB24.EDNA.005",2024-08-08,45.98929,-58.8898,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_21","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",96.8,96.8,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"87","22-AZMP2024.EDNA.005-12S-Alop-74",NA,"AZMP2024.EDNA.005",2024-10-06,41.86657,-65.35,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_07","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",1890,1890,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"88","22-AZMP2024.EDNA.059-12S-Alop-74",NA,"AZMP2024.EDNA.059",2024-10-21,46.2166,-59.1948,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_03","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",84,84,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"89","22-SAB24.EDNA.048-12S-Alop-74",NA,"SAB24.EDNA.048",2024-08-14,45.90094,-59.6065,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"90","22-SAB24.EDNA.014-12S-Alop-74",NA,"SAB24.EDNA.014",2024-08-09,46.06181,-59.567,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_03","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",54.8,54.8,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"91","22-AZMP2024.EDNA.063-12S-Alop-74",NA,"AZMP2024.EDNA.063",2024-10-21,45.99982,-59.5329,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_01","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",50,50,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"92","22-SAB24.EDNA.009-12S-Alop-74",NA,"SAB24.EDNA.009",2024-08-08,46.03671,-58.9744,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_20","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",135,135,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"93","22-SAB24.EDNA.059-12S-Alop-74",NA,"SAB24.EDNA.059",2024-08-14,45.89263,-59.5791,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",58,58,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"94","22-SAB24.EDNA.024-12S-Alop-74",NA,"SAB24.EDNA.024",2024-08-09,46.1422,-59.5672,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_04","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",36.5,36.5,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"95","22-SAB24.EDNA.083-12S-Alop-74",NA,"SAB24.EDNA.083",2024-08-16,45.93695,-58.985,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_19","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",144,144,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"96","22-SAB24.EDNA.029-12S-Alop-74",NA,"SAB24.EDNA.029",2024-08-12,46.2719,-59.2382,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_13","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",110,110,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"97","22-SAB24.EDNA.004-12S-Alop-74",NA,"SAB24.EDNA.004",2024-08-08,45.98929,-58.8898,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_21","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",96.8,96.8,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"98","22-AZMP2024.EDNA.019-12S-Alop-74",NA,"AZMP2024.EDNA.019",2024-10-11,42.23141,-65.9053,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","NEC_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",230,230,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"99","22-AZMP2024.EDNA.017-12S-Alop-74",NA,"AZMP2024.EDNA.017",2024-10-11,42.19984,-65.9386,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","NEC_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",220,220,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"100","22-SAB24.EDNA.067-12S-Alop-74",NA,"SAB24.EDNA.067",2024-08-15,45.94501,-59.4234,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_6","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",75,75,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"101","22-SAB24.EDNA.045-12S-Alop-74",NA,"SAB24.EDNA.045",2024-08-14,45.90094,-59.6065,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_4","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",60,60,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"102","22-SAB24.EDNA.046-12S-Alop-74",NA,"SAB24.EDNA.046",2024-08-14,45.90094,-59.6065,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"103","22-AZMP2024.EDNA.052-12S-Alop-74",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
